0,1,0,1,0,0,0
1,0.9851119400151727,0.009875788293035139,0.9900992538397312,0.009900663139743015,4.950290379604523e-05,1.650091299793457e-07
2,0.9704455400702051,0.01950627954258963,0.9803940612061242,0.01960527713689463,0.0001960462562716091,1.306957659538067e-06
3,0.9559975144886026,0.02889610362684571,0.9708800587007661,0.02911771668409828,0.00043673314462111,4.367200925951621e-06
4,0.9417646356653162,0.0380498119533286,0.9615529720176615,0.03844177494899208,0.0007687336269545916,1.024923783282354e-05
5,0.9277437328316075,0.04697187881134396,0.9524086142827112,0.0475811652635806,0.001189283263185171,1.981974655231074e-05
6,0.9139316908484567,0.05566670269881152,0.9434428844230464,0.05653952278042387,0.001695681677178049,3.390959546034775e-05
7,0.9003254490278465,0.06413860762402995,0.93465176556566,0.06532040609626796,0.002285291149522961,5.331482985917296e-05
8,0.8869219999812705,0.07239184438289714,0.926031323464808,0.07392729884373035,0.002955535240304484,7.879763502965797e-05
9,0.8737183884948291,0.08043059181209682,0.9175777049576425,0.08236361125164099,0.003703897441256828,0.0001110872761443786
10,0.8607117104302895,0.08825895801875333,0.9092871364475642,0.09063268167462984,0.00452791985670186,0.0001508810155610436
11,0.8478991116514973,0.09588098158704277,0.901155922414786,0.09873777809253957,0.005425201912680765,0.0001988450080047961
12,0.8352777869755545,0.10330063276224,0.8931804439536103,0.1066820995802325,0.006393399093701501,0.0002556151741370436
13,0.8228449791481725,0.1105218146126692,0.8853571573359308,0.1144687777483493,0.007430221706535429,0.0003217980529978237
14,0.8105979778426394,0.1175483641700152,0.8776825926004821,0.1221008781555675,0.008533433670507672,0.0003979716337982758
15,0.7985341186818475,0.1243840535484441,0.8701533521673656,0.1295814016928966,0.009700851333736712,0.0004846861675295953
16,0.7866507822828351,0.1310325910429692,0.8627661094773934,0.1369132859405376,0.01093034231478937,0.0005824649588448191
17,0.7749453933233188,0.1374976222074923,0.8555176076557993,0.1440994064978247,0.01221982436922803,0.0006918051386600105
18,0.7634154196296959,0.1437827309129359,0.8484046581998699,0.1511425782867575,0.01356726428053684,0.0008131784179117976
19,0.752058371286016,0.1498914403858793,0.8414241396900691,0.158045556829621,0.01497067677492447,0.0009470318228988355
20,0.7408717997634245,0.1558272142280941,0.8345729965242252,0.1648110395011852,0.01642812345950986,0.001093788412625524
21,0.7298532970696022,0.1615934574173756,0.82784823767436,0.1714416667559615,0.01793771178340846,0.00125384797855734
22,0.719000494917724,0.1671935172900486,0.8212469354657619,0.1779400233309912,0.01949759402124468,0.001427587727188268
23,0.7083110639144838,0.1726306845055235,0.8147662243778864,0.1843086394246247,0.02110596627862651,0.001615362945812159
24,0.6977827127667331,0.1779081939932696,0.8084032998667017,0.1905499918517486,0.02276106751912723,0.001817507651881442
25,0.687413187506296,0.1830292258825619,0.8021554172080886,0.1966665051759066,0.024461178612328,0.002034335226328225
26,0.6772002707325335,0.1879969064153533,0.796019890361912,0.2026605528187473,0.02620462140248382,0.00226613903121472
27,0.667141780872239,0.1928143088426121,0.789994090856401,0.2085344581472358,0.02798975779738478,0.002513193012072046
28,0.6572355714564539,0.1974844543044632,0.784075446692462,0.2142904955390429,0.02981498887699187,0.002775752285278543
29,0.6474795304138099,0.2020103126944573,0.7782614412675753,0.2199308914265313,0.03167875402143583,0.003054053710821185
30,0.6378715793800043,0.20639480350829,0.7725496123189206,0.2254578253197413,0.03357953005797561,0.003348316450776195
31,0.6284096730230271,0.2106407966772843,0.7669375508853874,0.2308734308087774,0.03551583042652049,0.003658742513837597
32,0.6190917983837761,0.2147511133869432,0.7614229002881308,0.2361797965459837,0.03748620436332812,0.00398551728621533
33,0.6099159742316871,0.2187285268808698,0.7560033551293436,0.2413789672082954,0.03948923610249885,0.00432881004921748
34,0.6008802504350305,0.2225757632503527,0.7506766603089193,0.2464729444401411,0.04152354409489365,0.004688774483824382
