year, MPeople
1900,75.995
1901.008403361345,78.09912516302865
1902.016806722689,80.05575495792897
1903.025210084034,81.87887865422748
1904.033613445378,83.58248552145061
1905.042016806723,85.18056482912448
1906.050420168067,86.68710584677628
1907.058823529412,88.11609784393211
1908.067226890756,89.48153009011844
1909.075630252101,90.79739185486173
1910.084033613445,92.07767240768844
1911.09243697479,93.33636101812503
1912.100840336135,94.587446955698
1913.109243697479,95.84491948993379
1914.117647058823,97.12276789035857
1915.126050420168,98.43498142649939
1916.134453781513,99.79554936788244
1917.142857142857,101.2184609840342
1918.151260504202,102.7177055444811
1919.159663865546,104.3072723187496
1920.168067226891,106.0011142524626
1921.176470588235,107.800870487938
1922.18487394958,109.6779950036396
1923.193277310924,111.5994012900863
1924.201680672269,113.5320028377985
1925.210084033613,115.4427131372952
1926.218487394958,117.2984456790958
1927.226890756303,119.0661139537198
1928.235294117647,120.7126314516865
1929.243697478992,122.2049116635156
1930.252100840336,123.5100577152239
1931.260504201681,124.6181186280287
1932.268907563025,125.5637077650653
1933.27731092437,126.3865586479029
1934.285714285714,127.1264047981097
1935.294117647059,127.8229797372543
1936.302521008403,128.5160169869054
1937.310924369748,129.2452500686316
1938.319327731092,130.0504125040015
1939.327731092437,130.9712378145836
1940.336134453782,132.0471813414552
1941.344537815126,133.3010075962035
1942.35294117647,134.7296103047081
1943.361344537815,136.3276577489159
1944.36974789916,138.0898182107738
1945.378151260504,140.0107599722289
1946.386554621849,142.0851513152283
1947.394957983193,144.307660521719
1948.403361344538,146.6729558736482
1949.411764705882,149.1757056529628
1950.420168067227,151.8103489993549
1951.428571428571,154.5632354143452
1952.436974789916,157.4106559710301
1953.44537815126,160.3282729761566
1954.453781512605,163.2917487364724
1955.46218487395,166.2767455587251
1956.470588235294,169.2589257496622
1957.478991596639,172.2139516160313
1958.487394957983,175.11748546458
1959.495798319328,177.945189602056
1960.504201680672,180.6735351600557
1961.512605042017,183.2975962417163
1962.521008403361,185.831049921712
1963.529411764706,188.2883820995671
1964.53781512605,190.6840786748058
1965.546218487395,193.0326255469527
1966.55462184874,195.3485086155318
1967.563025210084,197.6462137800676
1968.571428571429,199.9402269400844
1969.579831932773,202.245033995106
1970.588235294118,204.574372710437
1971.596638655462,206.9300128850005
1972.605042016807,209.3040989057211
1973.613445378151,211.6885025158573
1974.621848739496,214.0750954586674
1975.63025210084,216.4557494774099
1976.638655462185,218.822336315343
1977.64705882353,221.1667277157253
1978.655462184874,223.480795421815
1979.663865546218,225.7564111768701
1980.672268907563,227.9868692983149
1981.680672268908,230.1820015282384
1982.689075630252,232.3623089149668
1983.697478991597,234.5484703285968
1984.705882352941,236.761164639225
1985.714285714286,239.0210707169482
1986.72268907563,241.3488674318631
1987.731092436975,243.7652336540663
1988.739495798319,246.2908482536539
1989.747899159664,248.9463901007239
1990.756302521008,251.7496577968905
1991.764705882353,254.6933809403161
1992.773109243697,257.7573812593002
1993.781512605042,260.921373805532
1994.789915966387,264.1650736307004
1995.798319327731,267.4681957864947
1996.806722689076,270.8104553246038
1997.81512605042,274.1715672967162
1998.823529411765,277.5312467545224
1999.831932773109,280.8692087497109
2000.840336134454,284.1651683339706
2001.848739495798,287.3988405589907
2002.857142857143,290.5499404764602
2003.865546218487,293.5981831380684
2004.873949579832,296.5232835955042
2005.882352941177,299.3049569004567
2006.890756302521,301.9229181046145
2007.899159663865,304.3568822596679
2008.90756302521,306.5865644173053
2009.915966386555,308.5916796292158
2010.924369747899,310.3519429470886
2011.932773109244,311.8470694226128
2012.941176470588,313.0567741074773
2013.949579831933,313.9607720533713
2014.957983193277,314.5387783119839
2015.966386554622,314.7705079350043
2016.974789915966,314.6356759741215
2017.983193277311,314.1139974810246
2018.991596638655,313.1851875074028
2020,311.8289611049449
