year, MPeople
1900,78.34821611744701
1901.008403361345,79.42885923707217
1902.016806722689,80.53023327894334
1903.025210084034,81.65229672266287
1904.033613445378,82.79500804778945
1905.042016806723,83.95832573377993
1906.050420168067,85.14220826030942
1907.058823529412,86.3466141068493
1908.067226890756,87.57150175294373
1909.075630252101,88.81682967815141
1910.084033613445,90.08255636208924
1911.09243697479,91.36864028425771
1912.100840336135,92.67503992418642
1913.109243697479,94.00171376144863
1914.117647058823,95.34862027557392
1915.126050420168,96.71571794613556
1916.134453781513,98.10296525269223
1917.142857142857,99.51032067477354
1918.151260504202,100.9377426919527
1919.159663865546,102.3851897837449
1920.168067226891,103.8526204297232
1921.176470588235,105.3399931094464
1922.18487394958,106.847266302444
1923.193277310924,108.3743984882749
1924.201680672269,109.9213481464831
1925.210084033613,111.4880737566273
1926.218487394958,113.0745337982808
1927.226890756303,114.680686750944
1928.235294117647,116.3064910941903
1929.243697478992,117.9519053075928
1930.252100840336,119.6168878706667
1931.260504201681,121.301397262956
1932.268907563025,123.0053919640777
1933.27731092437,124.7288304535032
1934.285714285714,126.4716712108348
1935.294117647059,128.2338727155875
1936.302521008403,130.0153934473201
1937.310924369748,131.8161918856204
1938.319327731092,133.6362265099888
1939.327731092437,135.475455799984
1940.336134453782,137.3338382352085
1941.344537815126,139.2113322951627
1942.35294117647,141.1078964593617
1943.361344537815,143.0234892074659
1944.36974789916,144.9580690188886
1945.378151260504,146.9115943733195
1946.386554621849,148.8840237501718
1947.394957983193,150.8753156291205
1948.403361344538,152.8854284896515
1949.411764705882,154.9143208113383
1950.420168067227,156.9619510736957
1951.428571428571,159.0282777562825
1952.436974789916,161.1132593386865
1953.44537815126,163.2168543003936
1954.453781512605,165.3390211210499
1955.46218487395,167.4797182801121
1956.470588235294,169.6389042571682
1957.478991596639,171.8165375318058
1958.487394957983,174.0125765834819
1959.495798319328,176.2269798918423
1960.504201680672,178.4597059363732
1961.512605042017,180.7107131967059
1962.521008403361,182.9799601522827
1963.529411764706,185.2674052827206
1964.53781512605,187.573007067549
1965.546218487395,189.8967239863268
1966.55462184874,192.238514518569
1967.563025210084,194.5983371439215
1968.571428571429,196.9761503418558
1969.579831932773,199.3719125919015
1970.588235294118,201.78558237369
1971.596638655462,204.2171181667072
1972.605042016807,206.6664784504974
1973.613445378151,209.1336217046482
1974.621848739496,211.6185064087476
1975.63025210084,214.1210910422524
1976.638655462185,216.6413340847503
1977.64705882353,219.1791940158437
1978.655462184874,221.734629315004
1979.663865546218,224.3075984618044
1980.672268907563,226.8980599358183
1981.680672268908,229.5059722166043
1982.689075630252,232.1312937836774
1983.697478991597,234.7739831165964
1984.705882352941,237.4339986949344
1985.714285714286,240.1112989982212
1986.72268907563,242.8058425060153
1987.731092436975,245.5175876978319
1988.739495798319,248.2464930532733
1989.747899159664,250.9925170518836
1990.756302521008,253.7556181731634
1991.764705882353,256.535754896744
1992.773109243697,259.3328857020824
1993.781512605042,262.1469690688245
1994.789915966387,264.9779634764418
1995.798319327731,267.825827404522
1996.806722689076,270.6905193326384
1997.81512605042,273.5719977402332
1998.823529411765,276.4702211070253
1999.831932773109,279.3851479123841
2000.840336134454,282.3167366360431
2001.848739495798,285.2649457573862
2002.857142857143,288.229733756074
2003.865546218487,291.2110591116507
2004.873949579832,294.2088803035731
2005.882352941177,297.2231558114581
2006.890756302521,300.2538441148936
2007.899159663865,303.30090369338
2008.90756302521,306.3642930264614
2009.915966386555,309.4439705937257
2010.924369747899,312.5398948747024
2011.932773109244,315.6520243489067
2012.941176470588,318.7803174959263
2013.949579831933,321.9247327953344
2014.957983193277,325.0852287266753
2015.966386554622,328.2617637694057
2016.974789915966,331.4542964032298
2017.983193277311,334.6627851075755
2018.991596638655,337.8871883620159
2020,341.1274646461388
