year, MPeople
1900,61.3302179487182
1901.008403361345,63.45722693972766
1902.016806722689,65.58423593073667
1903.025210084034,67.71124492174567
1904.033613445378,69.83825391275468
1905.042016806723,71.96526290376323
1906.050420168067,74.09227189477224
1907.058823529412,76.21928088578125
1908.067226890756,78.34628987679025
1909.075630252101,80.47329886779926
1910.084033613445,82.60030785880826
1911.09243697479,84.72731684981727
1912.100840336135,86.85432584082628
1913.109243697479,88.98133483183528
1914.117647058823,91.10834382284384
1915.126050420168,93.2353528138533
1916.134453781513,95.3623618048623
1917.142857142857,97.48937079587131
1918.151260504202,99.61637978688032
1919.159663865546,101.7433887778893
1920.168067226891,103.8703977688983
1921.176470588235,105.9974067599073
1922.18487394958,108.1244157509163
1923.193277310924,110.2514247419249
1924.201680672269,112.3784337329339
1925.210084033613,114.5054427239429
1926.218487394958,116.6324517149519
1927.226890756303,118.7594607059609
1928.235294117647,120.8864696969699
1929.243697478992,123.0134786879794
1930.252100840336,125.1404876789884
1931.260504201681,127.2674966699974
1932.268907563025,129.394505661006
1933.27731092437,131.521514652015
1934.285714285714,133.648523643024
1935.294117647059,135.775532634033
1936.302521008403,137.902541625042
1937.310924369748,140.029550616051
1938.319327731092,142.15655960706
1939.327731092437,144.283568598069
1940.336134453782,146.410577589078
1941.344537815126,148.5375865800866
1942.35294117647,150.6645955710956
1943.361344537815,152.791604562105
1944.36974789916,154.9186135531136
1945.378151260504,157.045622544123
1946.386554621849,159.1726315351316
1947.394957983193,161.299640526141
1948.403361344538,163.4266495171496
1949.411764705882,165.5536585081591
1950.420168067227,167.6806674991685
1951.428571428571,169.8076764901771
1952.436974789916,171.9346854811856
1953.44537815126,174.0616944721951
1954.453781512605,176.1887034632036
1955.46218487395,178.3157124542131
1956.470588235294,180.4427214452217
1957.478991596639,182.5697304362311
1958.487394957983,184.6967394272397
1959.495798319328,186.8237484182491
1960.504201680672,188.9507574092577
1961.512605042017,191.0777664002662
1962.521008403361,193.2047753912757
1963.529411764706,195.3317843822842
1964.53781512605,197.4587933732937
1965.546218487395,199.5858023643032
1966.55462184874,201.7128113553117
1967.563025210084,203.8398203463212
1968.571428571429,205.9668293373297
1969.579831932773,208.0938383283383
1970.588235294118,210.2208473193477
1971.596638655462,212.3478563103563
1972.605042016807,214.4748653013658
1973.613445378151,216.6018742923743
1974.621848739496,218.7288832833838
1975.63025210084,220.8558922743923
1976.638655462185,222.9829012654018
1977.64705882353,225.1099102564112
1978.655462184874,227.2369192474198
1979.663865546218,229.3639282384283
1980.672268907563,231.4909372294378
1981.680672268908,233.6179462204464
1982.689075630252,235.7449552114558
1983.697478991597,237.8719642024644
1984.705882352941,239.9989731934738
1985.714285714286,242.1259821844824
1986.72268907563,244.2529911754918
1987.731092436975,246.3800001665004
1988.739495798319,248.5070091575089
1989.747899159664,250.6340181485184
1990.756302521008,252.761027139527
1991.764705882353,254.8880361305364
1992.773109243697,257.0150451215459
1993.781512605042,259.1420541125544
1994.789915966387,261.2690631035639
1995.798319327731,263.3960720945724
1996.806722689076,265.5230810855819
1997.81512605042,267.6500900765905
1998.823529411765,269.777099067599
1999.831932773109,271.9041080586085
2000.840336134454,274.031117049617
2001.848739495798,276.1581260406265
2002.857142857143,278.285135031635
2003.865546218487,280.4121440226445
2004.873949579832,282.539153013653
2005.882352941177,284.6661620046625
2006.890756302521,286.7931709956711
2007.899159663865,288.9201799866805
2008.90756302521,291.0471889776891
2009.915966386555,293.1741979686985
2010.924369747899,295.3012069597071
2011.932773109244,297.4282159507165
2012.941176470588,299.5552249417251
2013.949579831933,301.6822339327346
2014.957983193277,303.8092429237431
2015.966386554622,305.9362519147517
2016.974789915966,308.0632609057611
2017.983193277311,310.1902698967697
2018.991596638655,312.3172788877791
2020,314.4442878787886
