0.05,0.969551949716576
0.1,0.9410909123993225
0.15,0.9148666447945552
0.2,0.8897254121698162
0.25,0.8650746522441468
0.3,0.8403522597511855
0.35,0.8146672860405727
0.4,0.7875000139626287
0.45,0.7591273355506913
0.5,0.7299151727699459
0.55,0.7002400142580769
0.6000000000000001,0.6704534714129022
0.6500000000000001,0.6408657300334135
0.7000000000000001,0.6117388969061799
0.7500000000000001,0.5832860501461835
0.8,0.5556736577186869
0.8500000000000001,0.5290258017829101
0.9000000000000001,0.5034296789487028
0.9500000000000001,0.4789408404669266
1,0.4555887321040328
